,sta0_datasz,sta10_datasz,sta2_datasz,sta4_datasz,sta5_datasz,sta6_datasz,sta3_datasz,sta7_datasz,sta8_datasz,sta9_datasz,sta1_datasz,host_consumption_sta8,training_time_sta8,host_consumption_sta4,training_time_sta4,host_consumption_sta10,training_time_sta10,host_consumption_sta6,training_time_sta6,host_consumption_sta9,training_time_sta9,host_consumption_sta5,training_time_sta5,host_consumption_sta7,training_time_sta7,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta9,consumption_sta0,consumption_sta2,consumption_sta6,consumption_sta1,consumption_sta5,consumption_sta7,consumption_sta3,mean_acc,host_consumption_sta1,training_time_sta1,host_consumption_sta0,training_time_sta0,host_consumption_sta3,training_time_sta3,host_consumption_sta2,training_time_sta2
56,,,,,,,,,,,,,,,,,,450169563.0,10.95492672920227,,,509627662.0,12.938896417617798,511927522,13.030105352401733,23079.186798411298,25348.010250206138,26070.942522237598,25474.77469172501,20848.949233770236,22980.91007769285,23056.732630297895,19713.751810284553,22959.039496493573,21317.732283330126,22421.54390760391,0.988515707579526,420650230.0,10.122253179550171,426493598.0,10.281985759735107,527828544.0,13.806580305099487,,
57,,,,,,,,,,,,,,,,,,,,,,555918743.0,13.609471797943115,551263176,13.387794494628906,23428.705198261698,25752.252128942993,26486.203905930313,25870.94404923191,21218.97332619825,23452.172504227477,23432.8000274158,20057.673928961496,23331.60835914589,21655.88839121719,22811.541247932124,0.9883570129221136,410845200.0,8.714881181716919,427198613.0,9.09786319732666,509316262.0,11.701998472213745,470273393.0,10.387303590774536
58,,,,,,,,,,,,,,,,,,,,,,460784282.0,13.431772947311401,455474909,13.235784530639648,23776.218484079458,26142.704869402423,26863.77347509321,26248.566179973852,21559.91249572384,23854.37367298323,23743.52600689092,20368.256496844544,23702.80951460187,21986.339949743193,23107.909497733275,0.9885405031117526,357044985.0,9.8326256275177,365412761.0,10.091566324234009,461642312.0,13.466481924057007,,
59,,,,,,,,,,,,,,,,,,443299342.0,10.94912314414978,,,502140500.0,13.001967430114746,627820109,20.621114253997803,24291.368671078577,26634.99321236586,27341.190392278117,26730.624010861182,21958.190330789555,24267.950867991436,24305.79093230473,20740.698125469407,24280.5019818299,22502.63808988659,23615.750213615327,0.9886468269608237,412278973.0,10.048508882522583,424194226.0,10.385392665863037,517302387.0,13.74344253540039,,
60,,,,,,,,,,,,,,,,,,,,,,,,505938341,20.58238983154297,24602.776505395952,27246.549319466234,27956.773447896765,27377.51561730018,22438.16600901454,24601.727418000904,24700.37997666446,21175.898916211703,24652.27973216375,22897.851744534248,24052.306544330637,0.9884775118394331,302694294.0,9.729339122772217,305102246.0,9.813820362091064,387619125.0,13.287372827529907,,
61,,,,,,,,,,,,,,216387996.0,3.903526544570923,,,,,,,589346697.0,13.117483139038086,587742087,13.06269907951355,24983.633461936908,27626.775717521396,28416.313197117535,27759.55072636751,22788.336470279188,24962.61903237427,24984.10469204068,21430.853884577195,24961.49182163867,23238.596613384358,24410.76348893318,0.9884030006148599,459035446.0,8.881879329681396,474410345.0,9.225523471832275,555561993.0,11.774078845977783,496562816.0,9.792285919189453
62,,,,,,,,,,,,,,248008886.0,4.038451671600342,,,597466122.0,10.90477180480957,,,658291589.0,13.021827936172485,660627886,13.124142408370972,25511.59127386896,28013.986811322793,28868.71733720971,28164.259660067306,23154.13163117551,25480.47165871504,25351.696361631428,21851.6562868361,25357.884122430063,23582.53332380264,24819.289713253966,0.9881085374138572,524415955.0,9.157613754272461,543535474.0,9.54041576385498,637581742.0,12.224938869476318,572166626.0,10.170206785202026
63,,,,,,,,,,,,,,,,,,454371517.0,10.946017503738403,,,513797024.0,12.96803092956543,515708213,13.042431831359863,25974.882411098875,28422.40424742146,29304.0252309024,28572.546200451812,23483.726357883243,25942.185409288693,25776.50122443127,22188.167634591126,25750.667385902754,23932.43459894722,25203.160460318883,0.9885063929991289,421025778.0,10.02554726600647,432975088.0,10.343900680541992,530016954.0,13.696764945983887,,
64,,,,,,,,,,,,,,,,,,642255680.0,20.59786629676819,,,510544164.0,12.898710489273071,512362030,12.963003396987915,26430.669807122114,28926.329754029368,29885.79713807207,29085.34497608831,23902.217263828043,26428.400473829577,26390.226432053332,22576.49977298404,26322.866615496332,24445.45809320758,25726.914091290622,0.9886989647691901,421076620.0,10.043777704238892,430993709.0,10.29340410232544,531270735.0,13.855786323547363,,
65,,,,,,,,,,,,,,,,,,,,,,-261682666150.0,13.413163185119629,-261690956595,13.103525876998901,26695.033423149067,29363.83532056382,30276.232353140567,29533.864370289222,24215.841295995273,26692.889467201556,26734.289464263446,22873.460698926658,26691.218882373098,24714.87736191487,26075.78600247513,0.9888566732406616,-261786912648.0,9.856215000152588,-261779161996.0,10.097066640853882,-261679105735.0,13.574559688568115,,
66,,,,,,,,,,,,,,220193284.0,3.925419807434082,,,,,,,589719010.0,13.060392141342163,590336623,13.091222524642944,27165.652442565264,29788.53076480638,30657.881056962888,29946.50519933567,24576.259366891063,27086.911100468827,27076.806534593692,23223.043364493427,27104.42053332787,25061.591230732996,26470.71778696273,0.9884086630561135,453469054.0,8.80074954032898,473010630.0,9.2293119430542,559077060.0,11.828370571136475,499412662.0,9.873613357543945
67,,,,,,,,,,,,,,,,,,553237231.0,11.105632781982422,,,611519369.0,13.217950344085693,611124046,13.205016136169434,27571.32264294369,30194.82584059008,31064.876175295045,30327.2055062916,24948.12983434172,27623.054246153715,27462.157562672473,23587.78133171169,27484.096463881528,25495.67762363414,26892.202622483648,0.9885876991532065,464198031.0,8.927496194839478,486529089.0,9.38181734085083,583338167.0,12.097234964370728,513024993.0,9.985516786575317
68,,,,,,,,,,,,,,,,,,451996035.0,10.896422147750854,,,511887239.0,12.959378004074097,512280060,12.971668481826782,27882.423541912958,30633.65808608967,31458.565845707824,30721.979297010454,25297.14176057728,28025.669232833847,27780.264118921637,23908.00174233343,27868.91180108415,25759.732435550723,27270.066221769725,0.988429605960846,420506492.0,10.036365747451782,430150754.0,10.282197952270508,527916800.0,13.688315153121948,,
69,,,,,,,,,,,,,,,,,,448672985.0,10.93255066871643,,,507584516.0,12.911132097244263,511937960,13.069607734680176,28168.804242516366,31046.620343186856,31848.047099892083,31127.655084587033,25623.882858636738,28306.20698583092,28200.612630223768,24216.6398356278,28174.720420505957,26107.449288239153,27619.159755417455,0.9887039878151633,414384376.0,10.004181146621704,427802738.0,10.356298923492432,525283384.0,13.701725244522095,,
