,sta0_datasz,sta10_datasz,sta1_datasz,sta4_datasz,sta2_datasz,sta3_datasz,sta5_datasz,sta6_datasz,sta8_datasz,sta9_datasz,sta7_datasz,host_consumption_sta8,training_time_sta8,host_consumption_sta10,training_time_sta10,host_consumption_sta6,training_time_sta6,host_consumption_sta5,training_time_sta5,host_consumption_sta7,training_time_sta7,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta9,consumption_sta2,consumption_sta6,consumption_sta5,consumption_sta7,consumption_sta0,consumption_sta1,consumption_sta3,mean_acc,host_consumption_sta1,training_time_sta1,host_consumption_sta0,training_time_sta0,host_consumption_sta3,training_time_sta3,host_consumption_sta2,training_time_sta2,host_consumption_sta4,training_time_sta4
44,,,,,,,,,,,,,,,,449099375.0,10.843510389328003,509614723.0,12.960752487182617,512815459,13.082938194274902,18014.781855312915,19689.02577823708,20273.709724464552,19928.8252173569,18061.26776540265,17994.22490326182,17905.59350503461,16621.67275015479,16272.385622452717,15494.46632996783,17646.440416527756,0.9885556968775663,413828896.0,9.925856828689575,435839948.0,10.489688873291016,522994571.0,13.566931247711182,,,,
45,,,,,,,,,,,,,,,,,,461656472.0,13.429232835769653,460654216,13.395744562149048,18366.410934056366,20094.083898307046,20662.732359885358,20358.944831152497,18333.14348828557,18343.248062890176,18280.555413848702,16961.3556938257,16592.46847137867,15793.474377664503,17931.681881271623,0.9884219494732943,356235844.0,9.820299863815308,371447353.0,10.31618857383728,460877361.0,13.398809909820557,,,,
46,,,,,,,,,,,,,,,,,,556537760.0,13.668092727661133,553578356,13.544662237167358,18691.817723279408,20497.69140852747,21063.716687730954,20770.312794208046,18743.752337497986,18625.361604384434,18651.776262825955,17290.265232642418,16926.721749007414,16141.096820504203,18303.855323858745,0.9881109920415011,407865838.0,8.71906304359436,429806029.0,9.237938165664673,505134693.0,11.62870192527771,444640829.0,9.594115257263184,,
47,,,,,,,,,,,,,,,,484427654.0,10.558399200439453,684383868.0,20.646242380142212,552216421,12.869214057922363,19350.845381380328,21120.13742310642,21600.45645111405,21348.512965262875,19330.799740278726,19192.252643050313,19247.069373924118,17825.681774470344,17331.944159760544,16555.129887722665,18850.15582047825,0.9883430925282565,463999422.0,10.015674591064453,483699994.0,10.545218467712402,568495127.0,13.619130849838257,,,199472451.0,3.8295202255249023
48,,,,,,,,,,,,,,,,453049988.0,10.918089628219604,512477021.0,12.948392152786255,517864947,13.169630765914917,19748.34076456105,21512.133364692243,22061.494699345676,21670.399722830687,19593.768021448763,19613.746827975378,19632.736678589154,18158.48532080871,17644.027823953158,16845.900383971923,19193.28632857042,0.9882167631929571,416905426.0,9.96658205986023,436172894.0,10.444894075393677,528549001.0,13.684110164642334,,,,
49,,,,,,,,,,,,,,,,,,,,501089049,14.390534162521362,20014.281473235576,21958.269381015045,22497.026009207075,22197.062469728393,20010.892523309354,19948.77712278187,19943.110424513183,18481.118645098682,18012.052762406187,17196.252140496523,19567.231853690733,0.9882405400276184,362283069.0,8.49585747718811,380300235.0,8.946427583694458,441790251.0,11.272756814956665,395620020.0,9.38703203201294,,
50,,,,,,,,,,,,,,,,449383493.0,10.896754503250122,635943440.0,20.61426043510437,513669522,13.135624885559082,20439.215384484574,22482.667459366676,23149.302048254045,22697.108925606488,20545.4528128125,20374.100979241754,20448.326862225433,18892.87272801081,18505.636671669152,17658.14968455361,20113.428797381326,0.9884358915415677,416933503.0,10.01432752609253,635703390.0,20.570743083953857,526370601.0,13.742643117904663,,,,
51,,,,,,,,,,,,,,,,480361319.0,10.610283851623535,680123747.0,20.621108770370483,548686095,12.93748688697815,21048.96947000708,23067.95708241254,23726.87748478704,23249.557590363383,20875.626603909215,20997.22182207649,20934.64557849201,19412.08105578241,18981.840996841078,18100.874263468846,20543.47278156841,0.9887597940184853,456384879.0,10.02406096458435,481493519.0,10.646493673324585,566044083.0,13.799758195877075,,,193578178.0,3.793929100036621
52,,,,,,,,,,,,,,,,,,553947861.0,13.578242778778076,553216174,13.557440519332886,21450.466547022297,23454.175753022722,24109.308519190003,23622.713510701728,21249.228059273446,21340.03582028434,21306.791235979617,19739.031347288088,19345.678127662904,18346.064749512512,20892.416711163765,0.9885889454321428,408341911.0,8.750951290130615,430742488.0,9.237229108810425,508560038.0,11.72844409942627,447961988.0,9.659069776535034,,
53,,,,,,,,,,,,,,,,555130720.0,11.151427030563354,611193199.0,13.19605565071106,615415722,13.395632266998291,21753.97448938793,23830.15903966872,24513.216142485762,24027.08068084264,21746.219731524732,21687.37487615457,21689.921575387852,20084.465120844136,19732.08818516412,18688.9229154451,21305.147315074315,0.9885674823414196,469947283.0,9.039124965667725,491007715.0,9.488606691360474,584695647.0,12.140749454498291,515677635.0,10.020597696304321,,
