,sta0_datasz,sta10_datasz,sta2_datasz,sta1_datasz,sta4_datasz,sta3_datasz,sta5_datasz,sta6_datasz,sta8_datasz,sta9_datasz,sta7_datasz,host_consumption_sta8,training_time_sta8,host_consumption_sta4,training_time_sta4,host_consumption_sta10,training_time_sta10,host_consumption_sta6,training_time_sta6,host_consumption_sta9,training_time_sta9,host_consumption_sta1,training_time_sta1,host_consumption_sta7,training_time_sta7,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta2,consumption_sta9,consumption_sta6,consumption_sta5,consumption_sta0,consumption_sta7,consumption_sta1,consumption_sta3,mean_acc,host_consumption_sta0,training_time_sta0,host_consumption_sta5,training_time_sta5,host_consumption_sta3,training_time_sta3,host_consumption_sta2,training_time_sta2
59,,,,,,,,,,,,,,215011901.0,3.8486764430999756,,,,,,,448874278,8.81338381767273,581739112,13.011207818984985,24250.486036320686,26171.544608031876,27751.431703423037,24197.135299440783,27016.06177774865,24324.654449626767,24269.177798786877,22108.15824514136,22514.98097613097,20906.904855422934,23943.0363948397,0.9879045540636237,464201387.0,9.168520212173462,582197790.0,13.028167724609375,552040945.0,11.801378726959229,494442094.0,9.909667015075684
60,,,,,,,,,,,,,,212731817.0,3.7978293895721436,,,,,,,454216367,8.858814477920532,587784506,13.11293649673462,24766.58370853128,26579.286060388284,28126.632296287593,24859.42174337909,27470.587803651662,24634.343933797336,24666.22786181063,22481.8125256805,22865.022696808493,21271.184972498122,24338.422517227737,0.987870454788208,469521259.0,9.210607290267944,584563690.0,12.965150833129883,558887852.0,11.945762872695923,496320446.0,9.867839574813843
61,,,,,,,,,,,,,,,,,,451505375.0,10.900574207305908,,,418192838,9.948030471801758,514938501,13.09009575843811,25381.76209901173,27171.49738080135,28706.119283610537,25340.484167151655,28079.71264163407,25194.229660155805,25239.18919556407,22891.419207108444,23382.669632965823,21661.67095298498,24878.839811020876,0.987776133147153,430904048.0,10.307960748672485,512665863.0,13.001753091812134,637824539.0,20.61116051673889,,
62,,,,,,,,,,,,,,,,,,448557201.0,10.848232507705688,,,418182768,10.03358006477356,511864778,13.039454936981201,25648.317033914816,27584.83788925206,29029.050845982474,25612.652219664655,28495.17077736217,25609.24132555657,25620.89347042253,23200.442197364097,23722.874737098824,21955.5165192461,25229.467380774127,0.9878061630509116,428224429.0,10.282969951629639,508821451.0,12.92730164527893,521137765.0,13.485955953598022,,
63,,,,,,,,,,,,,,,,,,394866726.0,10.67342758178711,,,369683868,9.863950252532959,453000305,13.036392450332642,25947.588372480834,28019.078795216126,29475.57470154152,25892.32283897134,28844.18281318294,26030.046539294985,25951.846593538037,23538.29687797454,24062.823611675565,22260.197009916257,25581.906561890184,0.9878817200660706,378180794.0,10.11510157585144,,,457783374.0,13.24096155166626,,
64,,,,,,,,,,,,,,280139115.0,5.22461724281311,,,,,,,451792240,8.855948209762573,582597935,13.020232677459717,26361.14908709199,28458.664493922774,29920.088712838202,26309.673622845618,29407.177479661048,26402.497348165874,26298.27002955408,23893.81679484726,24410.655544529895,22609.435414735075,25984.09395603488,0.9880383556539362,466605251.0,9.185446977615356,582176977.0,13.000430345535278,553070545.0,11.88124680519104,496118969.0,9.915102481842041
65,,,,,,,,,,,,,,216158870.0,3.8276174068450928,,,,,,,460099530,8.855457305908203,720628954,20.62824535369873,27176.72624471669,28992.341261558202,30598.07083728268,27087.745449324822,29931.254688492525,26834.422591623148,26868.70953152195,24461.026859086098,24929.610498620154,23145.41071913434,26607.929475196666,0.9877588586373762,477322325.0,9.24072551727295,593303656.0,13.0486421585083,560408966.0,11.79348349571228,506098314.0,9.969757318496704
66,,,,,,,,,,,,,,,,,,451180608.0,10.854997158050537,,,423842421,10.095643043518066,513669706,13.043899536132812,27569.519745876394,29397.786798575627,30985.87330065908,27497.05738503118,30326.22360674943,27214.613096706085,27239.93379949027,24777.453453700018,25187.19525577069,23435.712305086465,26966.475258756196,0.9877440387552435,430860469.0,10.28669023513794,511562472.0,12.958758354187012,525810483.0,13.618971347808838,,
67,,,,,,,,,,,,,,,,,,445991839.0,10.865610837936401,,,416678132,10.062148571014404,510199927,13.100504398345947,27938.93905152357,29805.473169268036,31404.230199700127,27776.05725573274,30714.935689232738,27540.677323881802,27628.29741090715,25092.561258479174,25542.15328791915,23743.4198943704,27318.42689896867,0.9879265373403375,427633610.0,10.341158390045166,507080428.0,12.969597339630127,521032541.0,13.589877605438232,,
68,,,,,,,,,,,,,,,,,,444359214.0,10.818824529647827,,,415277746,10.013073682785034,507865033,13.02174973487854,28234.453406171684,30199.48508691492,31820.375288936793,28044.7882302778,31104.519060204508,27946.85456720492,27924.23750431765,25410.01643449627,25886.951636931964,24049.848806635182,27674.693943922695,0.9876703565770929,428737245.0,10.370791673660278,507574629.0,13.01365852355957,517948686.0,13.483776330947876,,
69,,,,,,,,,,,,,,,,,,452827698.0,10.944491863250732,,,418209012,9.986985921859741,515870567,13.109597206115723,28577.484986794927,30582.962222482853,32213.844815631743,28395.030538287963,31511.18668411244,28365.340205146833,28307.260436839755,25725.415149020395,26245.651035114293,24350.588591489282,28050.31041880635,0.9877521341497247,431760980.0,10.352822065353394,511229221.0,12.91928505897522,526124813.0,13.62062120437622,,
